tweet_id,label
861287461099642880,0
327523644693700608,0
1290643322453843979,0
513262313319976960,1
485625061966381056,0
841741210305847297,0
331434039187763200,0
172586079671689217,1
449255540213170176,1
75109094951895040,0
1160947240762052613,1
1304469537140756481,0
417904562226229249,0
316149388596637696,0
1301610010154348545,0
927960600944238598,0
279080569151836161,0
750004927347367936,0
1302630803390771201,0
531947064171966465,0
240731692699111425,0
1102164502404100096,0
390057047275749377,0
352494476498976768,0
542016974675804161,0
8573227818,0
308790235389644800,0
1169914846290296835,0
774535161832730624,1
1270341279038177280,0
460850691503054848,1
1172557277540376577,0
1241686838273880065,1
1321711788744912896,1
813825016512978945,1
1322090041741639680,0
1324743897621417984,0
3763871698,0
1069497794828910592,0
708174137563320320,0
1234393307654115328,1
1328794597028487169,0
8345573575,0
1230543909694115845,0
881090339465039872,0
300230623400951808,0
755420855509876737,0
35676555455901696,0
571352682935521280,0
810717438295805952,0
822876754255736832,1
175529867767582720,1
245966548416753666,1
1221974002341728258,0
1142343021746360320,0
147615651542990849,0
181266953594339329,1
246245080803975168,0
1292387149329960962,1
1316709833085792257,1
27916124188,1
307200066521800705,0
690632427090362373,0
234338669501231107,0
533698350605164545,0
112271401469222912,0
1040558106760146945,1
227776600492630016,0
1248209893972234246,0
1257554328052695040,0
1101662160667721733,0
1316661855478317058,0
470996202285436929,1
1029591700564570117,1
286531588563533824,0
844211819732520962,1
216136880591355904,0
776730455466971136,0
1314943252248834050,0
377213020310495232,0
576469160236081153,0
53195782806974465,0
262106666575724544,1
747376161584521216,0
1091106143307530242,1
374454242448117760,0
649983688533540868,1
1301222409647919104,0
1199297121310117889,0
812722033087959040,1
906282429589188608,0
1204147296662937602,1
1262643472680484864,0
582230744644378624,1
927813921276399616,0
1288420703218348034,0
1134864196854853633,1
143296105361321985,0
340137663673819137,1
285729037916205056,0
686487596231438336,0
169754366016884736,0
500651386737295360,1
839572747248406529,0
1287419882519306240,0
33090730431873024,0
165049715174551552,0
506123632322826240,1
1312823596461547526,1
276074264644427777,0
718503460023439361,0
693863390909956096,0
785553105052106754,0
1304649514876317697,0
214278518090108928,0
1318359269763317761,0
62529975475118080,0
1307667230390390785,0
27475792385,1
1311204582681382913,0
610041654838435840,1
527048680172683264,0
593044558302334976,1
489531881176965120,0
1115396861932654592,0
1264297039850070017,0
154244503614668802,1
184245898958737408,0
1286363227832688642,1
1320716112397557764,0
497077568399757313,1
240753321609138176,0
15129774978,1
294687905220288512,1
510002601971433472,0
1270950064215687168,1
808469583506051072,0
1307246103067230208,0
455326635907383296,1
411104306939838464,1
1329531309438406658,0
512171409628340224,0
1308730579370811393,0
1093197504907235331,0
245801488834777088,0
1315023890163412993,1
181114696492007424,0
276652294152540160,0
692240910655098886,0
1256998254023192581,0
1258347878893920257,0
1262513783085334530,0
929050595989884928,0
13306428376,1
1233248490572132352,1
197747595232284673,0
1180149483281223681,1
261148577605242881,0
1236805932375592960,1
1243532729829986305,0
376972615614623744,0
1065599652676931584,0
1217101973301927937,0
250261509949763585,0
692381471101882368,0
377006534519033856,0
461106451612962817,0
964949696279121928,1
1184542827239395328,0
206060903030992897,1
508626567120314368,0
32873748839276544,0
614675907761016832,0
60353437635850240,0
889073538027720704,1
922743826082562049,1
840790466396319744,1
352133949570560001,1
503882029805895680,1
332051418427047937,0
713003470383620097,0
310654330103554048,0
1995784962,0
811907687113965568,0
1230179802692423683,0
587626968339853312,0
205279876335407104,0
379795567901421568,0
723665445623074824,1
306333419200204800,1
310965687327801345,0
1316356125483323394,0
841281412242296833,0
1145933503063830529,1
332502743434530817,0
328245912675692544,0
178886717091229697,0
269838001935364096,0
268778782473715713,0
754935888703086592,1
197598562786357248,0
366440210508161025,1
357172664890179586,0
1195973650274488320,0
797721495770398720,0
1172895414443487232,1
1311612610559778819,0
1221368704094691329,0
578985921430872064,0
367902896610115584,0
657771805940293632,0
336450513526747136,0
454476675766833152,0
1320325265218744320,0
33663243025121280,0
163038952582950912,0
691909480695631872,1
963118706032283649,1
840264852564258817,0
798970708965654528,0
1245054418124488704,0
194019879857295361,0
168950241943502848,0
946827465388888065,0
235057257832927232,1
1311318372844535815,0
751055197670109184,1
6139784552517632,1
629576797273899008,0
324055506371104768,0
1293185857063534601,0
1311522514049404929,0
1206654464972804096,0
1083331431412236289,0
24298114642,1
260319539626143744,1
723971939539255296,0
657954551987838976,0
504463383085973504,1
208649984743186432,0
166886720728596480,1
1238844528414593025,0
287618417790418945,0
310467949263740930,0
404280605577199616,0
914764318306074625,1
1305900431676243968,0
1069183072585830400,0
1281566740049211399,0
1322127364835495937,0
606904490650927104,0
167047643342700544,0
931867055724392448,1
30510267586576384,0
439469844019544064,1
486215196139356160,0
1115646143323443200,1
269092577104502784,1
24912007026,0
1064294822003978240,0
1195411965352587265,1
820628779399835648,0
423336875076878336,1
210043476807651330,0
1244539878957887488,0
137925398255239168,0
1189612680421793792,1
637223577918533632,1
1320783190492139527,0
5764945296,0
1292048633551036417,0
126252868348026880,0
1040711092635422723,0
147372302131134464,1
1138792065943429120,1
42304426916052992,1
1315962857738178560,0
522099824284295168,0
524102040197558272,0
1156996976464093185,1
623522956854038532,0
1042984442208251919,0
1310988603242283009,0
277892183300898816,1
106829989525204992,1
5973663889,1
753688106881126402,0
16999118119378944,0
884779003638407168,0
79477073156120576,0
511527423796461569,0
1268860330249269249,1
512692322954260480,0
66520712076206081,1
260097824757264385,0
825966429983932416,0
244775183481708544,1
250643231895867393,0
179471215583428608,0
291178791835926528,1
1294759386146013187,1
1238439329325858816,1
714894622628175873,0
967880055023128576,0
926517963875856384,0
1032356410686943232,0
309571392272224256,1
1036891247431090176,0
432706071098957824,0
1240649835964960769,0
689447869087002624,0
234192471754682368,0
1263776413548609536,0
783523461402615809,0
1325366947106656257,1
450351503585591296,0
314997059142959104,0
1306852145082368000,0
491040902581075968,0
451289961271402496,0
414799274195439617,0
596276160910200832,1
1292104697772376064,0
1204770962891321344,0
341848773389066240,1
261398939431997440,0
432386981952114688,0
1209041128005283842,0
570844244581212160,0
937184278521118721,0
196035753074114560,0
1268936231045529600,0
642035040256438272,1
126316619248058370,0
1317587449799913472,1
156129549543944192,1
807257101659766785,0
27495396956,0
238451960255221762,1
666971250057682944,0
305972910412156929,0
190168274556825600,1
268206680423165952,1
948412411584897025,1
1233618124693483522,0
965891282102095872,1
369887001216311296,0
328736565331365889,0
316590748017496065,0
433841371511001088,1
9178237941,0
1095123139296722945,1
378286930162884608,1
1257973036369629184,0
294362585518710784,1
515903304098779136,1
810596183714463744,0
955033152367616000,0
357679550760624133,1
1264492417006424064,0
1117652901684551680,1
1083240575992807424,1
131325823235014656,0
644783198472421376,0
1241095786466889735,0
813435471888084992,0
918132934107975680,1
271522109283500032,0
398554999158243328,0
914260467249491968,0
541296037609349120,1
1149319241432219648,0
1001121971864825856,0
154659566267805696,1
341880162079633409,1
440424792647553024,0
398928660721569792,0
972754068744626176,0
157780539745640448,0
435947098652303360,0
568099749762633729,0
1135948119080873986,0
297800846685650945,1
287566117281595392,0
1328332882562134017,0
1284517224821198853,0
459252445504614400,1
590633290685620224,0
501930680033755137,0
193438583770726400,1
1039155498908561408,0
846682643613843457,1
878911725520769024,1
364765807122710530,1
1253221905387175937,0
1303636730415906816,1
503259939415281666,0
1230862133350588416,0
128324110324477952,0
334945107772059649,0
536128871524220928,0
117220622341378048,1
410306213629685760,0
572060734663860224,1
69353794261106688,0
1222414437136719872,0
6668230154,1
1305569613510594561,1
880328169437450245,0
508156685249421312,0
1029426251965050880,0
306331837578502144,0
151201186287058944,0
1163385937969209344,0
812994078497472516,0
1223248843795501057,0
754058626260672513,1
279694092412284928,0
979421752181903361,0
15271335700,0
1124681927716483073,0
97006234951090176,1
583307378562588672,0
253670916452655106,0
1283705084497494016,0
585742270038695938,0
1246149873231069185,0
181039399855861761,1
832139831086039040,0
1327702797320646658,1
250525028792299520,0
516278796677545984,0
597247050091200513,1
552529610869858305,1
1317243180597665792,0
263550892920430592,1
269105358356750339,1
1251265601856843776,0
470202072877776896,1
1252233906218123271,0
1305190034212036608,1
483948659873431552,1
660366066263203840,0
665489071196778496,0
1283713919941521415,0
171280086539055104,0
28917657443,0
1247714744607412226,1
4306831832776704,0
95473931691102208,0
31451406904856576,0
621633172309168128,1
283241841439158272,0
808121166258962432,0
950493261201858561,0
872821919401246720,0
404661593436618753,1
1247961760432349185,0
304255361408442368,0
807274394368245764,0
1264244317150986245,0
1312648673352876033,0
72742443245768705,0
67305718214176768,0
336482527298588672,0
229216266110517248,0
422757512321175552,0
766651363812073472,0
656067981521387520,0
1237982235602583553,1
839099361103601664,0
186453930123862016,0
1258126828658720770,0
1068832788495908864,1
810124111838150657,0
1090571657381666816,0
70551270020218880,1
737876444064419841,1
377214178705944576,1
276026701971070977,1
780791280595001344,0
717800620623847424,1
1320149177846976514,0
250847697584656384,0
1315696146937937920,1
240098103309516801,0
449953273261600768,0
711843310759849984,0
808590400634155008,1
154594995528146944,0
804391245028163584,0
649899418938908672,0
310777753546940418,0
913007688195428353,1
396358094537883649,0
1319707246637535237,0
753013122332491776,0
1329070919227097091,0
248986915221692418,1
713239557773389827,0
167903388388966400,0
807542965287714816,0
718473609543598084,0
1313290738352955392,0
111687043368763392,0
1311851787431813121,0
1103693320121769984,0
261167595078680576,1
791664941703069697,0
430902988215832576,1
562968309441003523,0
364788749986562048,0
1249694554892259329,0
429735120782643200,0
730487199439949824,1
462258177296592896,0
1302080680134930435,0
417244767677075456,0
1234912258012127234,0
982387472750522369,0
495210838916366337,0
1310247611144822785,0
500398652868030464,0
943552805197025280,0
309018005612920832,0
251003062683066368,0
604180324000620544,0
793538906281115648,0
31360710239854592,1
1301224167925317635,1
1300785749437145095,1
445919778520453120,1
307869989233381376,0
133747735634522112,0
1228586030888030208,0
301414903019868161,0
761966045871632384,0
576476505414451200,0
1240645561923112961,0
1329033556606259201,0
1181996029782171650,0
1257958569472909313,0
1319310307332886529,1
856789923386535936,0
296876011725918208,1
144493197974962177,0
1329046615085232131,0
187158058823200768,1
409596466760781824,0
695304732773109761,0
1007202161216950272,1
289471405450481664,0
576756836243808256,0
699309436653981696,0
802574297432788992,0
114052810080915456,0
683638001029746689,0
984118371942739968,1
1326044065826177024,0
296558820132519936,1
1320388042583134208,0
166799823671005184,1
284127597300948994,0
1323206239904538625,1
1239969216343633929,0
27488940319571968,0
554845517986144256,1
249391700122947584,0
584846527887179777,1
1245802114783346688,0
1191021535638757376,0
821784920842502153,0
171491471155933184,0
126768353837727744,0
585804909146218496,0
1253556711304114179,0
703117569977233408,0
257932904477376512,0
33448692337868801,0
26643120005,1
1324020415044399104,0
1224969785609461760,1
1300810446409170945,1
976574525612707843,0
1019899636251754496,1
390035525987364866,0
24387263186079744,0
258861116757786624,1
26917100633,0
801424508729118720,0
313575020540612608,0
1091374828525944832,0
1022947118053552129,0
33085767651692544,0
1055445020759724032,0
765263553758658560,0
973184894053609472,1
156012374267150336,0
524582179519873025,0
181309118244601856,0
1287732955524235265,0
168657406316920832,0
1267754184444706816,0
665056250527379456,1
255690448969023488,0
183179607120412673,1
1220072504229756935,1
2857938356011012,0
1200270681453268994,1
812380128135278593,1
198033620403879936,0
1278539513913053184,1
305591696517918720,1
179275898799931393,1
892448834412044290,0
323335242347843585,0
183871933958463490,0
545995692695900161,0
1169422094029021184,1
130791525528502273,1
883342533790707712,0
554188486191104001,0
23634510755143682,1
415388060675620864,1
1252209732242325504,0
263316607516954624,0
149863484417515520,0
767965221801619456,0
1146963017613099009,0
1119848888205283328,0
1015921646727778304,1
327654512519180288,0
811550384988835840,0
349031805514547201,0
507394546175852545,0
513948849950715904,0
146821258431037440,0
218041860910886912,0
148107715825242112,1
1197926209419718656,0
241941435811758080,1
911997826305073154,0
1156076778844250112,1
1241590058538405888,1
811342167440551936,0
577442006546386944,0
548521118232240128,1
1300756905569202178,1
703865960281849856,0
480094361179660288,0
309152129208164352,0
448535100591190016,0
435723436040912896,1
1183586808661204994,0
512488533496721408,0
1152421675394326533,0
71948606520836096,0
811120001105219585,0
255592726240849920,0
567557826697261056,1
1284966044222795788,0
559347671530749954,0
1317494672198160384,0
374100205836443648,0
568385350277545984,0
1278236514670055425,1
874416254580383744,1
436560965078093825,1
486231944292605952,0
1319343725563252736,0
771349422345256960,1
1090163114245586944,0
126580678396616705,0
1282699949097050113,0
833043434290159620,0
1008194784379506690,0
395897168919543808,0
1027870442990788608,0
1282904901916532736,0
287649544144048129,0
1306929203301036032,0
1287297301199945728,0
841581272262676480,0
58286097381326849,1
1116058997919031296,0
111311502413271040,0
324250956856446978,0
963676549005312000,0
392651533080199170,0
772513970183864320,1
1259578845193175042,0
1323199431873888257,0
3509485645,0
154143822190870529,0
766192253643657222,0
445675698368548864,0
698410294176063493,1
777054129252397056,1
120142552392404992,1
1165498818709860352,0
1072418232533966849,0
1280223898823528451,1
1122090356810633217,0
53545372202696705,0
125360526405541889,1
740423748004761600,0
382435207854702592,0
1314506014281076737,1
912270026811506688,0
978820613270892544,0
1243512290328150018,0
342549700555198465,0
1292042733801148416,0
1096065541226278913,1
817511245108670469,1
2665710311,0
408581365836574720,0
490689540747980800,0
561328379908333568,0
1297107622097645571,0
470466227606126592,0
440149202216042496,0
1244290227885178880,1
947777841688608768,1
1238845082494795776,0
1086933741535145985,0
21898350135615488,1
1326807728631787520,0
979113048618225664,0
389392809725558785,0
149762559812173824,0
220599676771115008,0
33160891226656768,0
427843220727279616,1
376072065075249152,0
816599982484680704,0
1280534798335913984,1
1325092405696139268,0
272682544854609920,1
1060321124414881792,1
1101106788303364097,1
833082072004694016,0
542246566284001280,0
1287714742933520390,0
1306977386345398278,0
1267091555627794437,0
14150188995,1
245260581861462019,1
348185175563313152,1
26837291390,1
1253783585326280704,0
1318848990268608512,0
12230889048113153,0
60293701867552768,1
299812514420633600,1
1305924558223007745,1
327337808643641345,1
477205238727061504,0
263526434591604736,1
869600420053884933,1
1246380788989427713,0
577083206161285120,0
1318933786021761025,0
549280121442795520,0
127187015027535873,0
425370819552759809,0
139405108982194177,0
296455513917497344,0
33857234907693057,0
153009397101113344,0
5420743015,0
308608530884214784,0
1325036813715722247,0
310065324806516736,0
1314510983952556033,0
612339945324314624,1
1034822650349199362,0
1199697664364953606,1
403615151183908865,0
1214875912665206784,0
1220354469424246784,0
184757294872018945,1
1104134679798693893,0
381142944730079232,0
1252564568066400257,1
527217258951901184,0
1174662768173244416,1
1030158011141120000,0
719541911741210624,1
579230559907500033,0
864700275206107136,0
303111482789486592,0
1040088543501209601,0
6050915775,0
590066676953063424,0
1167420817543770113,0
879055249281044481,1
905376089706520576,0
587932996180844544,0
1245519123192385539,0
26536507296,1
1240899625600585729,0
5563537781,1
111119927334805504,0
537879195599503360,1
1198143164902760449,0
724268056315351041,1
263598727611154432,0
1167512250841796610,0
1281180465446215680,0
350553448158212096,1
682409937700536320,0
174016995627515904,1
270618124540342274,0
1308490400961900544,1
1043933446878502914,0
908971879423201281,0
5568709490,0
1230416605370339330,0
1262687762932805632,0
451753265924153344,1
333994389531668483,0
492801843849084928,0
441578530124881920,0
197758948110118913,0
1088864891367276549,0
587356879791198208,0
321912471243866113,1
1140012566699286529,1
1292574203309416448,0
805452918296027136,0
901000308830162944,1
187658425608577024,1
126252275214729216,1
32453568841654273,0
481809186343641089,0
694915764625743873,1
991362098855890944,1
917342585823383554,0
674207999678881792,0
1115690255322103808,0
557532144424456192,1
195251480813502464,0
441536558609747968,0
255578399425314816,0
305345317337985024,0
516545321501868032,0
403133643604111360,0
297797844465750017,1
263853590995689472,0
751128840836157440,1
1204250325533761537,0
1243889523668537344,0
1092847799585132544,1
735069873810870272,1
192892767494602752,1
563327638052548608,1
1242450081783205893,0
327244711599427584,0
842353699011870720,0
1328208139884384257,1
273621040427565056,0
311194449273303040,0
1307356855690317826,1
806312688032907264,0
581843023853690880,1
65437273143001088,1
1097925515686625280,1
1325070428994461696,0
33081785252319232,0
1322905396298846209,1
246226296722583555,1
309533131671756800,0
1079194335395098624,1
1189329000130383872,1
1249261515846402048,1
1262417654603808771,0
1250795055704571905,0
337637592222810113,1
278221705556656128,0
329630449418784768,0
634450644800290816,1
1283415535988998144,0
4443277948362752,1
236092539197861888,1
164785124762845185,0
1244283093172830208,0
327045220258689025,0
20529339453,1
390748091399151616,0
1304090534303195136,0
140031546898923520,0
1177341585417285633,1
159979331093921792,0
392580569806016512,0
31123846815809536,0
23639330102706176,0
521734143567470592,0
26759854863,0
258150009441251328,0
443422175249596416,0
374097592935653376,1
910111366635122688,1
377775474984112129,1
311879834290765827,0
1213229145439850496,1
167979699941801984,0
657644325694808064,1
8190435739,0
1239899021377929216,0
711415876432613376,1
686208962635657218,0
430627414079598592,1
682859351669882880,0
1097420534504189952,1
939845079560278016,0
230559708291923969,0
175233311642365952,1
438380022223892480,0
1296752088521809920,0
816525513359523840,0
614872735609692160,0
991607143479611392,1
1377420957,0
1240574784397889536,1
6669155785,1
1272415366468308992,0
526701513805422592,1
841618427529723905,0
1314579748203499520,1
114389842376392704,1
697890562481987584,1
415523213821489152,0
1318817511345950720,0
260970115187736576,1
1301007615577726976,1
995913377707954176,0
1203737291937718274,0
1256595218809438208,0
142651726208569344,1
301372188907413505,1
1250463575354851329,0
476795709329768450,1
277717664892346368,0
383304346546749440,1
694066426517311492,0
536849603644362754,1
1079809888119934976,0
296958530018226176,1
208442681188298752,1
821758904631721984,1
132267138508533760,0
282576962520743938,1
39407365405020160,1
1311371862228848640,0
523341984061476864,0
1078650902641328134,0
501495272414142464,0
387224002777071616,1
862938640208539648,0
1272462549833912320,0
314449831940747266,1
509937005300822016,0
503214377013903363,0
22003679187963905,0
781743068521304064,0
1282413025060888579,0
1308055361824403458,0
673246252969164800,1
199851268074770433,0
1103062537065644033,1
1228187386942607361,1
1238687248339603456,1
24837099785,0
1243445259562090496,1
697430134492508162,1
69474104658501632,1
536902029445451776,0
1312844486817579008,1
494867764667252736,1
813680296897970176,0
325286794587426817,1
327421535403008000,1
440497053467029504,0
1077263614661328896,0
519861886863826945,0
255274213131304960,0
563199165204025344,0
1201538244585951232,0
4027732711,0
109851288711340032,1
493038104781934592,0
513667510718451712,0
1240015749848207368,1
393728686790553601,1
1116450419566358532,1
1276885611899523074,0
568487496461524992,0
503233260986859520,0
885419624224915458,0
1296392093125038082,0
652525285158617088,1
310293245374656512,1
344055934013812738,0
502813143211724800,0
503437778634674176,0
1190499850015690752,0
284606789557837824,0
1234198637338595328,0
395273957718634496,0
1146729068857057280,1
1311059315982245889,1
455925512075239424,1
865102251035119616,1
29633991707467777,0
244336995202105344,0
590862481922359296,0
670294901993684993,0
27066498887458816,0
313415340447125504,0
23685260726243328,0
272407447296176128,1
430658928264110080,0
457582382242365440,1
823477409647362048,0
616196758264266752,0
776407244745256960,0
158927953881866241,1
1297196767054827520,1
837184326160764928,1
101553727856574464,0
168059618763866112,0
468254363752751104,0
271172683251732480,0
1258368484909727744,0
300512076814757888,1
1166611115364835328,1
1309589943753244677,1
447622307532787712,1
179865580910804992,0
151718201791758336,0
1320325843927912450,0
590239386991734784,0
625558263136944128,0
986316921514708998,0
125949486257291266,0
707923356079800320,1
118828470406103040,1
519198189954801664,0
561575146054770688,1
101533940405370880,1
251776859451305984,1
429807276170289152,1
156916026272006144,1
1252970886812098561,0
1245399416770646016,1
1126080961945456641,0
692412065789693952,0
342321740057280512,0
577068130490560512,0
951803049550532609,0
581040416801189888,0
131932992758226944,1
1335337170626809857,1
41521071626780672,0
422082446457200640,1
617301857346654208,0
514855889925591042,0
937248454199402496,1
1307211362574176270,0
6319303016054784,0
334023797793509376,0
262943935708659713,0
646335891460460544,0
379268788405170176,0
841407230561923072,1
1323873695270666240,0
438249070361329664,1
316201613268250626,1
782462674185625600,0
486388812692848640,0
976468930914082816,0
296964795230461954,0
167031664239841280,0
993704128345006081,0
1160806317688274944,0
942752922395344897,0
777383197940260864,1
387587420503687168,1
174134043691061249,1
775992166598541312,0
33096453672927232,0
335076338585186304,1
1319564165720190976,0
727456961336324096,0
693578958676320256,0
456929610668965888,1
460667851515650048,0
143386762784407553,1
1225735733484367875,1
274604374964191234,0
97606667449012224,1
1252832180151087106,0
182118751657934850,1
1640546627,0
159878485769330688,0
1237477801726373890,0
1243947391851679744,0
1264289274595282945,0
610060460591816704,1
1310900202438524928,0
1319011867268960262,0
1257024978115088386,0
1328110556797153283,0
274921871856762880,1
1252365597884551170,0
1240915642422788098,0
544985466525581313,0
1289594465963761664,1
282543473784127488,0
781238758993752064,0
407347773378691072,1
471203840520630272,0
1222464965862481920,0
167382893931409408,0
1242856499749294081,0
1236513479953133569,0
384676489914249216,0
431819729821761537,0
455377816859992064,0
696947948354215936,0
867617522673229824,0
1014151522001801216,0
311926197971980288,1
1197165766551965696,0
1306629070294220802,0
841856289034641408,0
59742209179779072,1
295856092221698048,0
382444093940703232,1
701783984397750273,0
354548946078670850,0
505199412503924736,0
780456495024660480,0
1281304521948479489,0
715462173305253888,0
555137882281619458,0
400971095005605888,0
397390604843638784,0
283628802003853312,0
1042228543063814144,1
1234427395488321541,0
1195279505604132865,0
602443504988520449,1
1255038256384806912,0
727910048681316352,1
288365322254299136,1
283116629150281728,0
426452626826219520,0
456113549308592128,1
1066426508535844864,0
314700455781494784,1
914513140775256064,0
472955698968813568,0
1235042685137940480,1
309332957791916034,1
840267588861071362,0
70229196651241472,0
1280775510042251264,1
257128564229566464,0
307846273883574275,1
502049919591804928,0
421681674821595136,0
1176324368516952064,1
1327610229434028034,0
1256470345877463044,0
34979486734753793,1
1272247161074462722,1
276403991695458306,0
1010571195572465665,1
328480456121139200,1
671992764171710464,0
695205928589791232,0
1242069308718620675,1
506457848021544960,0
552240050688491520,1
1311390746218573825,1
1326571696732708866,1
922510169187258368,0
386427736153399296,0
730113934288670720,1
412208247978749953,1
1197475138100514816,0
1223116257471283201,0
695977557288742912,1
1268744691052412929,0
483539112243527680,0
1305795375639527424,1
1055312277132341248,0
1203304386837041152,0
392186652107747328,0
1103312343314976770,0
1313101350604025856,1
217895622039187457,0
1088550330390982658,0
416774284670144512,0
27807906044846080,0
434262447256768512,0
1315041447360462848,1
319137077411328000,1
501777655109525504,0
1240169242340872192,0
807650482877513728,1
1039195981601021953,0
1222183974006677509,0
261920250868682752,0
565169606848184320,0
659409323102216193,1
759158537788461056,0
1305272445427998720,0
717841595920306176,0
230385607115956224,1
296943642625589248,0
689134729388376064,0
288598203933290496,0
5339975778,0
645138899120091136,1
967670266796150784,0
1257212432377942016,1
381807367798947840,0
1260287289638486017,1
448514831692615682,0
1178362337948045314,0
776124816629854209,1
59882974824513536,0
176974097828417536,0
311548067017027586,0
550265123575988224,0
387479504656277504,1
200142171284840448,0
399060722774466560,0
820690638362595329,1
763202178655936513,0
1222433493520732161,1
359141090554683394,1
301953882660151296,0
929757048077680640,1
1243071626809430016,1
576533768074366976,1
569912882764361728,0
1226758999334408192,0
776828214262034433,1
1250787276109557761,0
358480684085559296,1
740290836185767937,0
1241447230386683916,0
261933133811834881,0
220283096258453504,0
1284512880428290050,0
646606125538902016,1
1328659099282780160,0
532590238036922369,0
1170743474494291970,1
1238012122073882626,0
708333083372691456,0
291518608599834624,0
1176634898716745728,0
295147563072516096,0
794890127940141056,0
1172181840620380160,1
1097430160339582976,1
438124133214605312,1
246482790391099392,0
382982283206340608,0
523016841028198400,0
145110983843659776,0
502894017387188224,1
1062634902598881280,1
435609444609949696,0
146979478910939137,1
437443878925250561,1
1267026901706706946,0
117516866905325568,1
527497092995227649,0
1017328572946636800,0
566648641159692289,0
1159007893708070912,0
1291119484862947334,0
575697431909810177,0
439841785452707840,1
746398391060537344,0
1161384246822522880,1
294061033935470592,1
1288920033230430208,0
1118246926590332930,0
497637357685067776,1
126240385151410176,0
22299623313903617,0
269923625832943616,0
1339651103307276288,1
730746449403711488,0
145230087959216129,1
549802287439564802,0
872311713063989249,1
1249692189208260610,0
522759296422248448,0
314679871324446720,0
1113045503766355969,0
285455824581713922,1
513210776233201667,0
162654899249758208,0
1094826669163057152,1
235894060131438592,0
514070334405115904,0
614117631625428993,0
1301074183296868352,1
